date,sentiment_mean,sentiment_std,sentiment_count,sentiment_min,sentiment_max,relevance_mean,relevance_sum,overall_sentiment_mean,overall_sentiment_std,source_count,article_count,sentiment_polarity,sentiment_momentum,sentiment_volatility,weighted_sentiment,sentiment_ma_3d,sentiment_std_3d,article_count_ma_3d,relevance_ma_3d,sentiment_trend_3d,sentiment_ma_7d,sentiment_std_7d,article_count_ma_7d,relevance_ma_7d,sentiment_trend_7d,sentiment_ma_14d,sentiment_std_14d,article_count_ma_14d,relevance_ma_14d,sentiment_trend_14d,sentiment_ma_30d,sentiment_std_30d,article_count_ma_30d,relevance_ma_30d,sentiment_trend_30d,sentiment_rsi,sentiment_macd,sentiment_macd_signal,sentiment_bb_upper,sentiment_bb_lower,sentiment_rate_of_change,sentiment_acceleration,Blockchain_relevance_score,Earnings_relevance_score,Economy - Fiscal_relevance_score,Economy - Macro_relevance_score,Economy - Monetary_relevance_score,Energy & Transportation_relevance_score,Finance_relevance_score,Financial Markets_relevance_score,IPO_relevance_score,Life Sciences_relevance_score,Manufacturing_relevance_score,Mergers & Acquisitions_relevance_score,Real Estate & Construction_relevance_score,Retail & Wholesale_relevance_score,Technology_relevance_score,Blockchain_sentiment_score,Earnings_sentiment_score,Economy - Fiscal_sentiment_score,Economy - Macro_sentiment_score,Economy - Monetary_sentiment_score,Energy & Transportation_sentiment_score,Finance_sentiment_score,Financial Markets_sentiment_score,IPO_sentiment_score,Life Sciences_sentiment_score,Manufacturing_sentiment_score,Mergers & Acquisitions_sentiment_score,Real Estate & Construction_sentiment_score,Retail & Wholesale_sentiment_score,Technology_sentiment_score,Blockchain_weighted_sentiment,Earnings_weighted_sentiment,Economy - Fiscal_weighted_sentiment,Economy - Macro_weighted_sentiment,Economy - Monetary_weighted_sentiment,Energy & Transportation_weighted_sentiment,Finance_weighted_sentiment,Financial Markets_weighted_sentiment,IPO_weighted_sentiment,Life Sciences_weighted_sentiment,Manufacturing_weighted_sentiment,Mergers & Acquisitions_weighted_sentiment,Real Estate & Construction_weighted_sentiment,Retail & Wholesale_weighted_sentiment,Technology_weighted_sentiment,weighted_sentiment_mean,weighted_sentiment_sum,avg_source_weight,unique_sources
2024-01-01,-0.0204831282051282,0.1520741112064113,39,-0.437533,0.2776,0.1151037692307692,4.489047,-0.0582161794871795,0.2230923462894696,6,39,neutral,0.0,0.1520741112064113,-0.0023576852620473,-0.0204831282051282,0.1520741112064113,39.0,0.1151037692307692,0.0,-0.0204831282051282,0.1520741112064113,39.0,0.1151037692307692,0.0,-0.0204831282051282,0.1520741112064113,39.0,0.1151037692307692,0.0,-0.0204831282051282,0.1520741112064113,39.0,0.1151037692307692,0.0,50.0,0.0,0.0,0.2836650942076945,-0.3246313506179509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023576852620473,-0.0919497252198461,0.1151037692307692,6
2024-01-02,0.0175852207792207,0.1632672850528932,77,-0.386982,0.412456,0.1333331038961039,10.266649,-0.0269705324675324,0.1867370476941181,8,77,neutral,0.0380683489843489,0.1576706981296523,0.0023446920691917,-0.0014489537129537,0.1576706981296523,58.0,0.1242184365634365,0.0,-0.0014489537129537,0.1576706981296523,58.0,0.1242184365634365,0.0,-0.0014489537129537,0.1576706981296523,58.0,0.1242184365634365,0.0,-0.0014489537129537,0.1576706981296523,58.0,0.1242184365634365,0.0,50.0,0.0,0.0,0.3138924425463509,-0.3167903499722583,-1.858522223906117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023446920691917,0.1805412893277662,0.1333331038961039,8
2024-01-03,-0.0072445581395348,0.1570812604248929,86,-0.389995,0.605014,0.1176193023255813,10.11526,-0.0338247674418604,0.1670364218837017,13,86,neutral,-0.0248297789187556,0.1574742188947325,-0.0008520998740292,-0.0033808218551474,0.1574742188947325,67.33333333333333,0.1220187251508181,0.0,-0.0033808218551474,0.1574742188947325,67.33333333333333,0.1220187251508181,0.0,-0.0033808218551474,0.1574742188947325,67.33333333333333,0.1220187251508181,0.0,-0.0033808218551474,0.1574742188947325,67.33333333333333,0.1220187251508181,0.0,50.0,0.0,0.0,0.3115676159343176,-0.3183292596446125,-1.4119685632889676,-0.0628981279031046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008520998740292,-0.0732805891665116,0.1176193023255813,13
2024-01-04,0.0273921551724137,0.167460517336549,58,-0.369489,0.420482,0.1179013620689655,6.838279,0.0407183793103448,0.2055149647137458,9,58,neutral,0.0346367133119486,0.1599707935051866,0.003229572404832,0.0125776059373665,0.1626030209381117,73.66666666666667,0.1229512560968835,0.047875283377542,0.0043124224017428,0.1599707935051866,65.0,0.120989384380355,0.0,0.0043124224017428,0.1599707935051866,65.0,0.120989384380355,0.0,0.0043124224017428,0.1599707935051866,65.0,0.120989384380355,0.0,50.0,0.0,0.0,0.3242540094121162,-0.3156291646086305,-4.781066373521082,0.0594664922307043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003229572404832,0.1873151994802586,0.1179013620689655,9
2024-01-05,-0.007083054054054,0.1534660950311376,111,-0.828257,0.401166,0.1167544954954955,12.959749,-0.0353149099099099,0.1719944570960222,14,111,neutral,-0.0344752092264678,0.1586698538103768,-0.0008269784026484,0.0043548476596082,0.1593359575975265,85.0,0.1174250532966808,-0.0246682748332748,0.0020333271105834,0.1586698538103768,74.2,0.1201424066033831,0.0,0.0020333271105834,0.1586698538103768,74.2,0.1201424066033831,0.0,0.0020333271105834,0.1586698538103768,74.2,0.1201424066033831,0.0,50.0,0.0,0.0,0.3193730347313371,-0.3153063805101702,-1.2585796557252014,-0.0691119225384165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008269784026484,-0.091794602693973,0.1167544954954955,14
2024-01-06,0.0229225,0.1276590062564907,58,-0.223859,0.390594,0.1188822413793103,6.89517,-0.0072385172413793,0.1670047794478635,7,58,neutral,0.030005554054054,0.1537868328203927,0.0027250781780172,0.0144105337061199,0.1495285395413924,75.66666666666667,0.1178460329812571,0.0301670581395348,0.0055148559254862,0.1535013792180624,71.5,0.1199323790660376,0.0,0.0055148559254862,0.1535013792180624,71.5,0.1199323790660376,0.0,0.0055148559254862,0.1535013792180624,71.5,0.1199323790660376,0.0,50.0,0.0,0.0,0.3125176143616112,-0.3014879025106387,-4.236245244645575,0.0644807632805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027250781780172,0.158054534325,0.1188822413793103,7
2024-01-07,-0.0064213076923076,0.1350669818051601,39,-0.485251,0.352037,0.1850030769230769,7.21512,-0.0104426153846153,0.1316357235562986,6,39,neutral,-0.0293438076923076,0.1481467721708461,-0.0011879616809467,0.0031393794178794,0.1387306943642628,69.33333333333333,0.1402132712659609,-0.0338134628647214,0.0038096896943728,0.1508678938733621,66.85714285714286,0.1292281930456147,0.0,0.0038096896943728,0.1508678938733621,66.85714285714286,0.1292281930456147,0.0,0.0038096896943728,0.1508678938733621,66.85714285714286,0.1292281930456147,0.0,50.0,0.0,0.0,0.3055454774410971,-0.2979260980523514,-1.2801312113559904,-0.0593493617463617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011879616809467,-0.046330505556923,0.1850030769230769,6
2024-01-08,0.0325516744186046,0.1532327445115046,86,-0.277902,0.438072,0.1190705,10.240063,0.0294425581395348,0.1840469401048742,14,86,neutral,0.0389729821109123,0.1473770689881684,0.0038759441488604,0.0163509555754323,0.1386529108577184,61.0,0.1409852727674624,0.0396347284726587,0.0113860900691917,0.1510334129169468,73.57142857142857,0.1297948688697905,0.0530348026237328,0.0074024377849017,0.1511635002031299,69.25,0.1279584814149128,0.0,0.0074024377849017,0.1511635002031299,69.25,0.1279584814149128,0.0,50.0,0.0,0.0,0.3097294381911617,-0.2949245626213581,-6.069321698693778,0.06831678980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038759441488604,0.3333311968019999,0.1190705,14
2024-01-09,0.0312650705882352,0.1261207720323761,85,-0.46717,0.352368,0.1225166823529411,10.413918,0.0085393176470588,0.1434504623662826,10,85,neutral,-0.0012866038303693,0.1391091199273338,0.0038304927220011,0.0191318124381774,0.1381401661163469,70.0,0.142196753092006,0.0083425705882352,0.0133403543276224,0.1457267681997301,74.71428571428571,0.1282496657921958,0.0136798498090145,0.0100538414297166,0.1483809748508239,71.0,0.1273538370746937,0.0,0.0100538414297166,0.1483809748508239,71.0,0.1273538370746937,0.0,50.0,0.0,0.0,0.3068157911313646,-0.2867081082719313,-0.0395249661760565,-0.0402595859412816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038304927220011,0.3255918813700941,0.1225166823529411,10
2024-01-10,0.0097915140186915,0.1498324149898349,107,-0.351309,0.567608,0.1335522336448598,14.290089,-0.0016801869158878,0.1898863724820184,11,107,neutral,-0.0214735565695437,0.1383823839190733,0.0013076785679612,0.0245360863418438,0.1430619771779052,92.66666666666669,0.125046471999267,0.0162128217109992,0.0157740789216547,0.1446912188518647,77.71428571428571,0.130525798837807,0.0170360721582264,0.0100276086886141,0.148526118864725,74.6,0.1279736767317104,0.0,0.0100276086886141,0.148526118864725,74.6,0.1279736767317104,0.0,50.0,0.0,0.0,0.3070798464180642,-0.287024629040836,-0.6868225839740778,-0.0201869527391743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013076785679612,0.1399216067718505,0.1335522336448598,11
